p1_hp_pct,p1_alive,p2_hp_pct,p2_alive,p1_won
0.3988,3,0.3796,3,1
0.3988,3,0.2688,3,1
0.2889,3,0.2216,2,1
0.2828,2,0.1648,1,1
0.2828,2,0.0,0,1
0.8858,6,0.9504,6,0
0.8396,5,0.9008,6,0
0.7591,5,0.8364,6,0
0.6946,5,0.8154,5,0
0.6518,5,0.7582,5,0
0.645,4,0.7009,5,0
0.5919,4,0.6493,5,0
0.5325,4,0.6462,4,0
0.4635,4,0.5757,4,0
0.4161,3,0.5051,4,0
0.3727,3,0.477,3,0
0.2922,2,0.4294,3,0
0.2922,2,0.3707,3,0
0.1844,2,0.3119,3,0
0.149,1,0.2756,2,0
0.0828,1,0.1815,2,0
0.0,0,0.1692,1,0
0.9338,6,0.9802,6,0
0.9338,6,0.9361,6,0
0.8597,5,0.8809,6,0
0.7424,5,0.8197,5,0
0.695,4,0.7751,5,0
0.5693,4,0.7233,5,0
0.5243,3,0.6847,4,0
0.4198,3,0.6218,4,0
0.3354,2,0.5843,4,0
0.2284,2,0.5336,4,0
0.1634,1,0.5243,3,0
0.0,0,0.5243,3,0
0.8478,5,0.8718,6,0
0.697,4,0.8597,5,0
0.6318,4,0.7515,5,0
0.6028,3,0.7072,4,0
0.4802,3,0.6428,4,0
0.4308,2,0.5365,3,0
0.3814,2,0.4368,3,0
0.2964,2,0.3961,2,0
0.1983,1,0.3104,2,0
0.0,0,0.3104,2,0
0.8823,6,0.8901,6,0
0.8133,5,0.845,5,0
0.7492,5,0.7993,5,0
0.6851,5,0.7536,5,0
0.6703,4,0.7078,5,0
0.5602,3,0.7019,4,0
0.4973,3,0.6372,4,0
0.4343,3,0.5724,4,0
0.4343,3,0.4424,4,0
0.3844,2,0.4127,3,0
0.3543,2,0.4127,3,0
0.2941,2,0.3367,3,0
0.2552,2,0.2684,2,0
0.2278,2,0.1597,2,0
0.1922,1,0.1431,1,0
0.0,0,0.1431,1,0
0.9851,6,1.0,6,1
0.8784,6,0.8646,5,1
0.8503,5,0.759,5,1
0.7729,5,0.759,5,1
0.711,5,0.7157,4,1
0.6663,4,0.6014,4,1
0.5677,4,0.5371,3,1
0.5063,3,0.3776,3,1
0.4266,3,0.3263,2,1
0.3469,3,0.2231,2,1
0.3337,2,0.1527,1,1
0.1611,1,0.0389,1,1
0.1611,1,0.0,0,1
0.9748,6,0.8656,5,0
0.9172,6,0.7804,5,0
0.8884,6,0.7068,4,0
0.8553,5,0.6052,4,0
0.7167,4,0.5055,4,0
0.6861,4,0.4459,3,0
0.5894,4,0.34,3,0
0.524,3,0.2689,2,0
0.3739,3,0.1965,2,0
0.3313,2,0.1405,1,0
0.1567,1,0.0097,1,0
0.0,0,0.0097,1,0
0.8929,6,0.9253,6,0
0.8189,5,0.8253,5,0
0.7401,5,0.7162,5,0
0.6613,5,0.6688,4,0
0.6318,4,0.5987,4,0
0.5048,3,0.5455,4,0
0.3742,2,0.5058,3,0
0.3742,2,0.4266,3,0
0.3532,2,0.326,2,0
0.281,2,0.2169,2,0
0.2088,2,0.1825,1,0
0.1691,1,0.1279,1,0
0.0,0,0.1279,1,0
0.9001,6,0.9534,6,0
0.8417,5,0.8919,6,0
0.7372,5,0.8481,5,0
0.6636,4,0.723,5,0
0.544,4,0.6598,4,0
0.4921,3,0.6172,4,0
0.3469,2,0.5865,4,0
0.3469,2,0.5307,4,0
0.2484,2,0.4568,4,0
0.1754,1,0.4141,3,0
0.0,0,0.3606,3,0
0.9405,6,0.9286,6,1
0.8509,6,0.8571,6,1
0.8399,5,0.849,5,1
0.7847,5,0.7043,4,1
0.7018,5,0.5294,4,1
0.7018,5,0.4035,3,1
0.6368,4,0.3772,2,1
0.554,4,0.3553,2,1
0.4804,3,0.3289,2,1
0.3571,2,0.208,2,1
0.2012,2,0.1823,1,1
0.1724,1,0.0802,1,1
0.0675,1,0.0,0,1
0.914,6,0.9398,6,1
0.8286,5,0.9093,6,1
0.7426,5,0.8187,6,1
0.6913,4,0.808,5,1
0.6498,4,0.808,5,1
0.6179,4,0.6836,4,1
0.5142,3,0.6047,4,1
0.373,3,0.4634,3,1
0.3428,2,0.3722,3,1
0.2927,2,0.3164,2,1
0.2175,2,0.2889,2,1
0.1885,1,0.2613,2,1
0.1532,1,0.2095,2,1
0.1179,1,0.1577,2,1
0.07,1,0.147,1,1
0.0222,1,0.0687,1,1
0.0222,1,0.0,0,1
0.8842,6,0.9243,6,1
0.8433,6,0.8506,5,1
0.7921,5,0.7076,4,1
0.7921,5,0.5977,4,1
0.697,5,0.5453,3,1
0.6705,4,0.3635,2,1
0.5432,3,0.3034,2,1
0.5432,3,0.1533,2,1
0.462,3,0.0957,1,1
0.4159,2,0.0,0,1
0.9441,6,0.8921,6,1
0.8882,6,0.8761,5,1
0.8407,6,0.8761,5,1
0.7331,5,0.7546,5,1
0.7099,4,0.6363,5,1
0.6344,4,0.6289,4,1
0.5666,4,0.5333,4,1
0.5166,4,0.4618,3,1
0.4935,4,0.3335,3,1
0.4756,4,0.3009,2,1
0.4477,3,0.1917,2,1
0.3823,3,0.1646,1,1
0.2866,2,0.0734,1,1
0.1552,1,0.0,0,1
0.9422,6,0.938,6,1
0.8843,6,0.8761,6,1
0.8493,5,0.8249,5,1
0.7536,5,0.7329,5,1
0.7219,5,0.6619,4,1
0.7219,5,0.6348,4,1
0.6841,4,0.556,4,1
0.6168,4,0.4892,4,1
0.5923,4,0.4807,3,1
0.5334,3,0.3971,3,1
0.4677,3,0.3261,2,1
0.406,3,0.145,1,1
0.3793,2,0.0638,1,1
0.2469,2,0.0084,1,1
0.223,1,0.0,0,1
0.9821,6,0.9354,6,1
0.9641,6,0.8707,6,1
0.9462,6,0.8072,5,1
0.797,6,0.7516,5,1
0.7952,5,0.7147,5,1
0.6584,4,0.7147,5,1
0.5402,4,0.6571,4,1
0.4845,3,0.6004,4,1
0.4845,3,0.5401,4,1
0.3973,3,0.4797,4,1
0.3292,2,0.4583,4,1
0.2574,2,0.4279,4,1
0.1986,1,0.4151,3,1
0.1095,1,0.3109,2,1
0.0532,1,0.1715,1,1
0.0532,1,0.0,0,1
0.9426,6,0.9295,6,0
0.8852,6,0.8589,6,0
0.8278,6,0.8245,5,0
0.8155,5,0.7477,5,0
0.6979,5,0.6891,5,0
0.6433,4,0.6422,4,0
0.5758,4,0.566,4,0
0.5084,4,0.4898,4,0
0.4755,3,0.4723,3,0
0.3333,3,0.4249,3,0
0.3188,2,0.3775,3,0
0.1901,1,0.3465,3,0
0.1656,1,0.3172,2,0
0.0,0,0.1812,1,0
0.867,6,0.9525,6,1
0.8165,5,0.905,6,1
0.7352,5,0.876,6,1
0.6583,4,0.8471,6,1
0.6267,4,0.834,5,1
0.5738,4,0.7438,5,1
0.5422,4,0.6818,4,1
0.5,4,0.5386,4,1
0.4937,3,0.5227,3,1
0.36,3,0.4249,3,1
0.3291,2,0.3595,2,1
0.2528,2,0.2176,2,1
0.1765,2,0.1729,1,1
0.1765,2,0.0,0,1
0.8718,5,0.9059,6,1
0.7697,5,0.835,6,1
0.7132,4,0.7855,5,1
0.5875,4,0.6259,4,1
0.5182,3,0.5434,4,1
0.4478,3,0.4664,3,1
0.3578,3,0.3435,3,1
0.3354,2,0.2885,2,1
0.2145,2,0.2335,2,1
0.1707,1,0.1785,2,1
0.093,1,0.1106,1,1
0.0535,1,0.03,1,1
0.0535,1,0.0,0,1
0.9763,6,0.8598,6,0
0.9514,6,0.8554,5,0
0.8951,6,0.7234,4,0
0.8203,5,0.6446,4,0
0.6042,5,0.5601,3,0
0.6023,4,0.5357,3,0
0.4226,3,0.4937,3,0
0.243,2,0.4399,3,0
0.0914,1,0.3967,3,0
0.0,0,0.3967,3,0
0.8096,5,0.9022,6,1
0.6978,5,0.8012,5,1
0.6463,4,0.7048,5,1
0.6159,4,0.6565,4,1
0.6159,4,0.5106,3,1
0.5827,4,0.3184,2,1
0.5623,4,0.146,1,1
0.4831,3,0.0,0,1
0.9244,6,0.9122,6,0
0.891,6,0.8387,5,0
0.857,6,0.7756,5,0
0.823,6,0.7126,5,0
0.8001,5,0.7021,4,0
0.6993,5,0.6298,4,0
0.6706,4,0.5655,3,0
0.541,3,0.5655,3,0
0.4385,3,0.4604,3,0
0.3529,2,0.3832,3,0
0.194,1,0.3473,2,0
0.0176,1,0.2169,1,0
0.0,0,0.2169,1,0
0.9128,6,0.9469,6,0
0.8514,5,0.8938,6,0
0.7582,5,0.8187,5,0
0.6875,4,0.7842,5,0
0.5959,4,0.7842,5,0
0.5115,3,0.7311,5,0
0.4002,2,0.6758,4,0
0.3289,2,0.5,3,0
0.2253,2,0.4365,3,0
0.165,1,0.3729,3,0
0.1212,1,0.3406,2,0
0.0471,1,0.3045,2,0
0.0,0,0.2503,2,0
0.8862,5,0.9528,6,1
0.7384,4,0.8903,6,1
0.6393,4,0.7965,6,1
0.5623,3,0.7885,5,1
0.4949,3,0.7238,5,1
0.4275,3,0.6592,5,1
0.3601,3,0.6061,4,1
0.3601,3,0.5429,4,1
0.3245,3,0.4644,4,1
0.3012,2,0.4455,3,1
0.2639,2,0.4062,3,1
0.2265,2,0.367,3,1
0.1891,2,0.3278,3,1
0.1478,1,0.314,2,1
0.0464,1,0.1606,1,1
0.0464,1,0.0,0,1
0.8645,6,0.8365,5,0
0.804,5,0.698,4,0
0.6697,5,0.5965,4,0
0.6349,4,0.547,3,0
0.4756,3,0.5013,3,0
0.3571,3,0.4467,3,0
0.3309,2,0.4016,3,0
0.1777,1,0.3578,3,0
0.0,0,0.3578,3,0
0.8536,5,0.9545,6,0
0.8099,5,0.9545,6,0
0.751,5,0.84,6,0
0.6996,5,0.7987,5,0
0.6819,4,0.7226,5,0
0.6439,4,0.6771,5,0
0.6166,4,0.6387,4,0
0.5222,4,0.5083,3,0
0.4911,3,0.4433,3,0
0.4056,3,0.3784,3,0
0.32,3,0.3483,2,0
0.3181,2,0.3022,2,0
0.1717,2,0.2733,2,0
0.1591,1,0.2131,2,0
0.0,0,0.1812,2,0
0.9004,6,0.8864,6,0
0.8726,5,0.8276,5,0
0.8231,5,0.7701,5,0
0.7736,5,0.7127,5,0
0.724,5,0.6552,5,0
0.715,4,0.642,4,0
0.6878,4,0.6242,4,0
0.6606,4,0.6063,4,0
0.6335,4,0.5885,4,0
0.6063,4,0.5707,4,0
0.5791,4,0.5528,4,0
0.5519,4,0.535,4,0
0.5127,4,0.5225,3,0
0.465,4,0.3884,2,0
0.4366,3,0.3653,2,0
0.3394,2,0.2338,2,0
0.2548,2,0.1988,1,0
0.1757,1,0.177,1,0
0.0966,1,0.1486,1,0
0.0175,1,0.1202,1,0
0.0,0,0.1202,1,0
0.9419,6,0.9057,6,1
0.8839,6,0.8603,5,1
0.8568,5,0.6946,4,1
0.7864,5,0.5678,4,1
0.716,5,0.523,3,1
0.6988,4,0.4699,3,1
0.6452,4,0.4169,3,1
0.592,3,0.3614,3,1
0.5581,3,0.3278,2,1
0.5364,3,0.2559,2,1
0.5148,3,0.184,2,1
0.4818,3,0.1551,1,1
0.4306,3,0.0436,1,1
0.4306,3,0.0,0,1
0.9441,6,0.8542,5,1
0.8597,5,0.6887,4,1
0.8196,5,0.6563,4,1
0.7794,5,0.624,4,1
0.7794,5,0.5686,4,1
0.7299,5,0.5132,4,1
0.7253,4,0.4578,4,1
0.6368,4,0.4518,3,1
0.5867,4,0.3245,2,1
0.5268,3,0.1794,2,1
0.3702,3,0.1524,1,1
0.3702,3,0.0,0,1
0.9523,6,0.8579,6,1
0.9045,6,0.8014,5,1
0.855,6,0.6599,4,1
0.8237,6,0.4943,3,1
0.7913,5,0.3928,3,1
0.6022,4,0.3287,2,1
0.6022,4,0.1783,1,1
0.4425,3,0.0628,1,1
0.2956,3,0.0,0,1
0.8666,5,0.9488,6,0
0.792,5,0.8976,6,0
0.7174,5,0.8464,6,0
0.5948,5,0.8464,6,0
0.5234,5,0.8464,6,0
0.4362,4,0.8163,5,0
0.3736,4,0.8163,5,0
0.2838,3,0.7123,5,0
0.2427,2,0.6756,4,0
0.2282,1,0.597,4,0
0.0449,1,0.5296,3,0
0.0,0,0.5296,3,0
0.9442,6,0.9415,6,1
0.9442,6,0.9415,6,1
0.8467,6,0.7876,6,1
0.7866,5,0.7796,5,1
0.7308,5,0.7211,5,1
0.6956,4,0.6895,4,1
0.6192,4,0.5477,3,1
0.5466,4,0.4442,3,1
0.4783,3,0.3716,3,1
0.4155,3,0.3575,2,1
0.3597,3,0.2964,2,1
0.3207,2,0.2352,2,1
0.3207,2,0.1962,2,1
0.221,2,0.1337,2,1
0.1468,1,0.0598,1,1
0.1468,1,0.0,0,1
0.9556,6,0.9239,6,1
0.9111,6,0.8477,6,1
0.8895,6,0.8063,5,1
0.8405,6,0.7534,5,1
0.8163,5,0.7006,5,1
0.7569,5,0.6432,5,1
0.7118,5,0.6125,4,1
0.6523,4,0.5386,4,1
0.5765,4,0.4619,4,1
0.5196,4,0.4415,3,1
0.4817,3,0.3835,3,1
0.3595,3,0.2818,2,1
0.349,2,0.1602,2,1
0.2856,2,0.1585,1,1
0.2856,2,0.0,0,1
0.8226,5,0.8635,6,0
0.775,5,0.854,5,0
0.7159,5,0.7604,5,0
0.6567,5,0.6764,4,0
0.6451,4,0.6081,4,0
0.4982,3,0.5316,4,0
0.3329,2,0.4924,3,0
0.2805,2,0.4463,3,0
0.2805,2,0.3571,3,0
0.2177,2,0.3319,2,0
0.1799,1,0.2971,2,0
0.1018,1,0.2383,2,0
0.0238,1,0.1903,1,0
0.0,0,0.1903,1,0
0.8825,6,0.9761,6,0
0.7309,6,0.9761,6,0
0.6909,5,0.9282,6,0
0.6671,4,0.9001,6,0
0.6283,4,0.8125,5,0
0.5973,4,0.6857,4,0
0.5149,4,0.5567,3,0
0.4636,3,0.479,3,0
0.3138,2,0.3575,2,0
0.1545,1,0.316,2,0
0.0,0,0.316,2,0
0.9665,6,0.9028,6,1
0.933,6,0.8657,5,1
0.8635,6,0.7582,5,1
0.8195,5,0.7278,5,1
0.719,5,0.7011,4,1
0.67,4,0.5547,3,1
0.6216,4,0.4083,2,1
0.5161,4,0.2254,1,1
0.477,3,0.1276,1,1
0.3337,2,0.0741,1,1
0.2208,2,0.0,0,1
0.9178,6,0.8511,6,0
0.8445,5,0.6686,5,0
0.77,5,0.5869,5,0
0.7187,4,0.5543,4,0
0.6365,4,0.5062,4,0
0.5542,4,0.4581,4,0
0.5477,3,0.41,4,0
0.4499,3,0.3935,3,0
0.4058,3,0.2627,3,0
0.3087,2,0.2596,2,0
0.1591,1,0.2104,2,0
0.1591,1,0.1525,2,0
0.093,1,0.0946,2,0
0.0036,1,0.0858,1,0
0.0,0,0.0858,1,0
0.858,5,0.9458,6,0
0.7821,5,0.8841,6,0
0.7063,5,0.8305,5,0
0.6645,4,0.7842,5,0
0.5096,3,0.7272,5,0
0.3952,3,0.6644,4,0
0.3548,2,0.5982,4,0
0.2956,2,0.5291,4,0
0.2487,2,0.4869,3,0
0.1857,2,0.371,3,0
0.1806,1,0.355,2,0
0.1112,1,0.2112,2,0
0.0366,1,0.1261,1,0
0.0,0,0.0006,1,0
0.9127,6,0.9408,6,0
0.8353,5,0.8817,6,0
0.7767,5,0.8458,5,0
0.6413,4,0.7116,5,0
0.541,4,0.7088,4,0
0.4824,3,0.6951,4,0
0.3587,2,0.6098,4,0
0.2626,2,0.5301,4,0
0.1665,2,0.5148,3,0
0.1589,1,0.4693,3,0
0.0768,1,0.4255,3,0
0.0,0,0.4255,3,0
0.8853,6,0.9324,6,0
0.8365,5,0.904,6,0
0.7086,5,0.8877,6,0
0.6855,4,0.869,6,0
0.6259,4,0.8545,5,0
0.567,4,0.7029,4,0
0.5282,3,0.5694,3,0
0.3904,3,0.4469,3,0
0.3008,3,0.3514,2,0
0.2832,2,0.2452,2,0
0.1711,2,0.1938,1,0
0.1259,1,0.1099,1,0
0.0,0,0.0513,1,0
0.9541,6,0.8523,5,1
0.9014,6,0.6751,5,1
0.8884,5,0.6377,4,1
0.8483,5,0.5201,4,1
0.8164,5,0.5033,3,1
0.7758,5,0.4452,3,1
0.7623,4,0.387,3,1
0.7357,4,0.3356,2,1
0.6232,4,0.2119,2,1
0.6198,3,0.1878,1,1
0.5135,3,0.1156,1,1
0.4357,2,0.0434,1,1
0.1261,1,0.0434,1,1
0.1261,1,0.0,0,1
0.8749,5,0.9418,6,0
0.7509,5,0.8376,5,0
0.72,4,0.716,5,0
0.6827,4,0.6559,4,0
0.6827,4,0.5918,4,0
0.6127,4,0.4961,4,0
0.5474,3,0.4741,3,0
0.4045,2,0.4334,3,0
0.3197,2,0.4004,3,0
0.2349,2,0.3674,3,0
0.1548,1,0.3344,3,0
0.07,1,0.3163,3,0
0.0,0,0.3053,2,0
0.9571,6,0.8428,5,1
0.8606,6,0.7553,5,1
0.821,5,0.6678,5,1
0.7708,5,0.6565,4,1
0.6651,5,0.5099,3,1
0.6486,4,0.4529,3,1
0.5363,4,0.3674,3,1
0.4789,3,0.3448,3,1
0.3329,2,0.3435,2,1
0.2285,2,0.1572,1,1
0.1664,2,0.063,1,1
0.1664,2,0.0,0,1
0.955,6,0.8291,5,1
0.8289,6,0.7401,5,1
0.7953,5,0.6581,4,1
0.6627,4,0.4979,3,1
0.5948,4,0.3829,3,1
0.527,4,0.3099,2,1
0.506,3,0.2657,2,1
0.4136,3,0.1683,2,1
0.3253,2,0.139,1,1
0.2449,2,0.0053,1,1
0.1645,2,0.0,0,1
0.8604,6,0.8698,5,1
0.843,5,0.818,5,1
0.843,5,0.7562,5,1
0.6859,4,0.6643,5,1
0.5692,4,0.6643,5,1
0.5433,3,0.6278,5,1
0.5433,3,0.5501,5,1
0.4555,3,0.4788,4,1
0.4296,3,0.4623,3,1
0.3688,3,0.3263,3,1
0.3442,2,0.3004,2,1
0.2335,2,0.1478,1,1
0.2335,2,0.0,0,1
1.0,6,0.9891,6,0
0.8639,5,0.9332,6,0
0.7428,5,0.8836,6,0
0.6424,4,0.8341,6,0
0.5715,4,0.8266,5,0
0.5169,4,0.6878,4,0
0.4454,4,0.591,4,0
0.441,3,0.5507,4,0
0.34,2,0.5259,3,0
0.165,1,0.4597,3,0
0.0,0,0.4291,3,0
0.8272,6,0.8672,6,1
0.8064,5,0.8403,5,1
0.7615,5,0.705,4,1
0.7223,5,0.6426,4,1
0.6832,5,0.5802,4,1
0.6519,5,0.5575,3,1
0.6519,5,0.4657,3,1
0.6336,4,0.3739,3,1
0.5491,4,0.3439,2,1
0.4984,4,0.2124,2,1
0.487,3,0.1965,1,1
0.4128,3,0.1304,1,1
0.3387,3,0.0643,1,1
0.3387,3,0.0,0,1
0.9774,6,0.8743,6,1
0.9504,6,0.8406,5,1
0.8486,5,0.7586,5,1
0.7877,5,0.6819,5,1
0.7689,5,0.6283,4,1
0.7484,5,0.4861,4,1
0.708,5,0.4821,3,1
0.6649,4,0.4319,3,1
0.5189,3,0.3684,3,1
0.4251,3,0.3029,2,1
0.3588,3,0.1594,1,1
0.3588,3,0.0,0,1
0.8801,5,0.9438,6,1
0.8508,5,0.776,5,1
0.8007,5,0.6492,5,1
0.7506,5,0.6425,4,1
0.7243,4,0.5495,4,1
0.6695,4,0.503,3,1
0.5758,4,0.4457,3,1
0.5758,4,0.4058,3,1
0.5507,3,0.3261,3,1
0.4827,3,0.288,2,1
0.3992,3,0.2168,2,1
0.3389,3,0.1697,1,1
0.3294,2,0.0906,1,1
0.1617,1,0.032,1,1
0.1617,1,0.0,0,1
0.912,6,0.9089,6,0
0.8649,5,0.8665,5,0
0.7298,5,0.8063,5,0
0.7176,4,0.7462,5,0
0.6235,4,0.6557,5,0
0.4725,3,0.6506,4,0
0.3313,2,0.5608,4,0
0.2861,2,0.5038,4,0
0.2408,2,0.4981,3,0
0.1773,2,0.407,3,0
0.1718,1,0.3582,2,0
0.1388,1,0.1551,1,0
0.0,0,0.0424,1,0
0.9166,6,1.0,6,0
0.8231,6,0.8925,6,0
0.8231,6,0.8189,6,0
0.8017,5,0.7453,6,0
0.6782,5,0.6933,5,0
0.5728,5,0.6933,5,0
0.5067,4,0.6343,4,0
0.3992,3,0.6343,4,0
0.3618,2,0.4965,4,0
0.3391,2,0.441,3,0
0.227,2,0.3061,2,0
0.1676,1,0.2675,2,0
0.0754,1,0.25,2,0
0.0,0,0.25,2,0
0.9317,6,0.9471,6,1
0.9317,6,0.9083,6,1
0.8901,6,0.7922,6,1
0.8609,5,0.7825,5,1
0.789,5,0.7278,5,1
0.7423,4,0.6981,5,1
0.654,4,0.6646,4,1
0.6186,3,0.5365,3,1
0.5714,3,0.4508,3,1
0.5241,3,0.3651,3,1
0.4769,3,0.3597,2,1
0.463,2,0.2643,2,1
0.3696,2,0.1968,2,1
0.2069,2,0.1586,1,1
0.134,1,0.1367,1,1
0.0626,1,0.0,0,1
0.9382,6,0.913,6,0
0.8764,6,0.8607,5,0
0.8683,5,0.8224,5,0
0.7522,5,0.6679,5,0
0.6929,4,0.6533,4,0
0.5593,4,0.587,4,0
0.4257,4,0.5207,4,0
0.4176,3,0.4884,3,0
0.3489,3,0.4404,3,0
0.3489,3,0.4404,3,0
0.2403,3,0.3698,3,0
0.2135,2,0.2993,3,0
0.2041,2,0.2634,2,0
0.1317,1,0.2153,2,0
0.0,0,0.1648,1,0
0.9744,6,0.8371,5,1
0.942,6,0.7166,4,1
0.8868,6,0.6583,4,1
0.8317,6,0.6,4,1
0.8099,5,0.5514,4,1
0.6834,4,0.5446,3,1
0.6109,4,0.5446,3,1
0.5385,4,0.3669,2,1
0.5323,3,0.2726,2,1
0.3088,2,0.2063,2,1
0.1656,2,0.1834,1,1
0.1656,2,0.0,0,1
0.9207,6,0.8594,5,1
0.848,6,0.8149,5,1
0.8232,5,0.7506,5,1
0.7313,5,0.7061,4,1
0.7186,5,0.5483,4,1
0.7186,5,0.4587,4,1
0.6839,5,0.395,3,1
0.6839,5,0.3282,3,1
0.641,4,0.2615,3,1
0.5308,4,0.2163,2,1
0.4983,4,0.1635,1,1
0.4983,4,0.0,0,1
0.9105,6,0.88,5,1
0.867,5,0.7692,5,1
0.7724,5,0.701,5,1
0.6835,4,0.6967,4,1
0.6053,4,0.567,4,1
0.5315,3,0.5378,3,1
0.4723,3,0.3867,3,1
0.413,3,0.3788,2,1
0.3544,2,0.2527,2,1
0.2238,2,0.1833,1,1
0.2024,1,0.1364,1,1
0.1475,1,0.0804,1,1
0.0927,1,0.0244,1,1
0.0378,1,0.0,0,1
0.8132,5,0.9558,6,0
0.7736,5,0.8499,5,0
0.6525,5,0.8499,5,0
0.6205,4,0.7827,5,0
0.5553,4,0.7827,5,0
0.4616,4,0.7186,4,0
0.4453,3,0.6382,4,0
0.305,2,0.6382,4,0
0.305,2,0.6171,4,0
0.2567,2,0.5654,4,0
0.2084,2,0.5137,4,0
0.1752,1,0.462,4,0
0.1024,1,0.457,3,0
0.0,0,0.457,3,0
0.9062,6,0.8475,5,1
0.8801,5,0.7842,5,1
0.8256,5,0.6633,4,1
0.8256,5,0.5272,4,1
0.7756,5,0.4918,3,1
0.7318,4,0.3829,3,1
0.625,4,0.3418,3,1
0.5801,3,0.3006,3,1
0.5801,3,0.1873,3,1
0.5199,3,0.1608,2,1
0.4136,2,0.1399,1,1
0.3756,2,0.0,0,1
0.9489,6,1.0,6,0
0.8213,6,1.0,6,0
0.7369,5,0.8733,5,0
0.6835,5,0.8142,5,0
0.63,5,0.7552,5,0
0.5837,5,0.7236,4,0
0.535,5,0.7236,4,0
0.535,5,0.6898,4,0
0.535,5,0.5912,4,0
0.4632,5,0.5172,3,0
0.4204,4,0.4134,3,0
0.4008,3,0.3182,2,0
0.2856,3,0.2471,2,0
0.2601,2,0.2208,2,0
0.1431,1,0.1456,1,0
0.0552,1,0.0906,1,0
0.0,0,0.0906,1,0
0.9278,6,0.9271,6,0
0.8557,6,0.8542,6,0
0.8557,6,0.8542,6,0
0.735,6,0.7702,6,0
0.6252,6,0.7702,6,0
0.5875,5,0.7161,6,0
0.5587,4,0.6471,6,0
0.4872,3,0.6452,5,0
0.3678,3,0.6146,4,0
0.3116,2,0.5605,4,0
0.1667,1,0.4707,4,0
0.0926,1,0.4447,3,0
0.0,0,0.3314,3,0
0.9301,6,0.8638,6,1
0.8876,6,0.8164,5,1
0.8371,5,0.7595,5,1
0.8009,5,0.7595,5,1
0.6742,4,0.6396,4,1
0.5424,3,0.6396,4,1
0.4551,3,0.5434,4,1
0.3677,3,0.4627,3,1
0.3196,2,0.3266,2,1
0.2653,2,0.1768,1,1
0.1929,2,0.0244,1,1
0.138,1,0.0,0,1
0.8467,5,1.0,6,0
0.7462,5,0.9727,6,0
0.6657,4,0.9513,6,0
0.5749,4,0.8872,6,0
0.4986,3,0.8569,5,0
0.3454,2,0.8569,5,0
0.181,1,0.8005,5,0
0.068,1,0.7019,4,0
0.0,0,0.6069,4,0
0.9661,6,0.8472,5,1
0.9238,6,0.7033,5,1
0.8815,6,0.7012,4,1
0.8327,6,0.6058,4,1
0.804,5,0.5477,4,1
0.7643,5,0.5138,3,1
0.752,5,0.361,2,1
0.7012,5,0.2289,2,1
0.6797,4,0.2012,1,1
0.4967,3,0.0401,1,1
0.4967,3,0.0,0,1
0.9586,6,0.9389,6,1
0.9171,6,0.8777,6,1
0.9171,6,0.8247,6,1
0.8356,6,0.7391,6,1
0.7874,6,0.7391,6,1
0.7226,6,0.714,5,1
0.6965,6,0.6861,4,1
0.6611,5,0.536,3,1
0.635,5,0.536,3,1
0.625,4,0.536,3,1
0.5842,4,0.4375,3,1
0.5241,4,0.3723,2,1
0.4773,3,0.1841,1,1
0.3529,3,0.0978,1,1
0.3028,2,0.0,0,1
0.888,6,0.8496,5,1
0.868,5,0.696,5,1
0.8041,5,0.6576,4,1
0.7584,5,0.5358,4,1
0.7128,5,0.5163,3,1
0.6921,4,0.4792,3,1
0.5688,3,0.4277,3,1
0.4894,3,0.3763,3,1
0.4099,3,0.3659,2,1
0.4055,2,0.2793,2,1
0.3517,2,0.196,1,1
0.2891,2,0.0964,1,1
0.2265,2,0.0,0,1
0.91,6,0.9405,6,0
0.8679,5,0.9009,6,0
0.8108,5,0.8625,5,0
0.7135,5,0.8082,5,0
0.7096,4,0.754,5,0
0.5578,3,0.7092,4,0
0.3732,2,0.6765,4,0
0.3167,2,0.5179,3,0
0.2681,2,0.4568,3,0
0.2194,2,0.3957,3,0
0.1754,1,0.3435,2,0
0.0309,1,0.3087,2,0
0.0,0,0.274,2,0
0.9321,6,0.8597,6,1
0.8642,6,0.8195,5,1
0.8242,5,0.7506,5,1
0.7848,5,0.6148,4,1
0.7191,5,0.5434,4,1
0.7191,5,0.4024,3,1
0.6747,5,0.3329,2,1
0.6703,4,0.192,1,1
0.5433,4,0.081,1,1
0.5433,4,0.0,0,1
0.8883,6,0.9145,6,0
0.859,5,0.8615,5,0
0.7021,5,0.6667,4,0
0.6874,4,0.5039,3,0
0.5037,3,0.4553,3,0
0.3724,3,0.4067,3,0
0.3687,2,0.3764,3,0
0.2521,2,0.346,3,0
0.1972,1,0.3212,2,0
0.0678,1,0.2643,2,0
0.0,0,0.2643,2,0
0.9241,6,0.9221,6,1
0.8291,5,0.8442,6,1
0.781,5,0.8175,5,1
0.781,5,0.687,5,1
0.6663,4,0.6481,4,1
0.6031,4,0.5727,4,1
0.54,4,0.4974,4,1
0.5151,3,0.4591,3,1
0.4403,3,0.3156,2,1
0.3563,3,0.2208,2,1
0.3523,2,0.1552,2,1
0.3088,2,0.1487,1,1
0.3088,2,0.0,0,1
0.878,6,0.9208,6,0
0.817,5,0.888,6,0
0.676,4,0.8578,5,0
0.514,4,0.7825,5,0
0.507,3,0.7072,5,0
0.3499,3,0.6898,4,0
0.338,2,0.6532,4,0
